Country,Sex,Age,Year,Sexi,mx,mx_se
CHL,b,5,2020,3,0.0001175,0.0000089
CHL,b,10,2020,3,0.0001507,0.0000086
CHL,b,15,2020,3,0.0004189,0.0000176
CHL,b,20,2020,3,0.0006044,0.0000297
CHL,b,25,2020,3,0.0007147,0.0000269
CHL,b,30,2020,3,0.000852,0.0000332
CHL,b,35,2020,3,0.0011244,0.000038
CHL,b,40,2020,3,0.0015781,0.0000545
CHL,b,45,2020,3,0.0023014,0.00008
CHL,b,50,2020,3,0.0034604,0.0001349
CHL,b,55,2020,3,0.0052544,0.0002307
CHL,b,60,2020,3,0.0080616,0.0004551
CHL,b,65,2020,3,0.0130428,0.0006485
CHL,b,70,2020,3,0.0206879,0.0009802
CHL,b,75,2020,3,0.0326047,0.0019244
CHL,b,80,2020,3,0.0564161,0.0033877
CHL,b,85,2020,3,0.1176691,0.0004422
CHL,b,90,2020,3,0.2126404,0.0066091
CHL,b,95,2020,3,0.3122765,0.008068
CHL,b,100,2020,3,0.4407433,0.0150318
CZE,m,0,2020,1,0.0026378,0.0000515
CZE,m,1,2020,1,0.0001457,0.0000032
CZE,m,5,2020,1,0.0000772,0.0000024
CZE,m,10,2020,1,0.0000903,0.000004
CZE,m,15,2020,1,0.0003942,0.0000081
CZE,m,20,2020,1,0.0006573,0.000013
CZE,m,25,2020,1,0.0007047,0.0000106
CZE,m,30,2020,1,0.0008552,0.0000106
CZE,m,35,2020,1,0.0011082,0.000022
CZE,m,40,2020,1,0.0017109,0.00004
CZE,m,45,2020,1,0.0028472,0.0000776
CZE,m,50,2020,1,0.0049161,0.0001387
CZE,m,55,2020,1,0.0083693,0.0002155
CZE,m,60,2020,1,0.0147863,0.0002554
CZE,m,65,2020,1,0.0233863,0.0002686
CZE,m,70,2020,1,0.0347851,0.0004285
CZE,m,75,2020,1,0.0523116,0.0008394
CZE,m,80,2020,1,0.0870674,0.0013227
CZE,m,85,2020,1,0.1522758,0.0016424
CZE,m,90,2020,1,0.2492275,0.0027555
CZE,m,95,2020,1,0.4011055,0.001778
CZE,m,100,2020,1,0.6868142,0.0090392
CZE,f,0,2020,2,0.0020549,0.0000506
CZE,f,1,2020,2,0.0001211,0.0000041
CZE,f,5,2020,2,0.0000811,0.0000013
CZE,f,10,2020,2,0.000051,0.0000051
CZE,f,15,2020,2,0.0001725,0.0000054
CZE,f,20,2020,2,0.0002282,0.0000034
CZE,f,25,2020,2,0.0002517,0.0000024
CZE,f,30,2020,2,0.0003486,0.0000056
CZE,f,35,2020,2,0.0005332,0.0000114
CZE,f,40,2020,2,0.0008222,0.0000315
CZE,f,45,2020,2,0.0014562,0.0000477
CZE,f,50,2020,2,0.0023388,0.0000808
CZE,f,55,2020,2,0.0039452,0.0001188
CZE,f,60,2020,2,0.006765,0.0001341
CZE,f,65,2020,2,0.0108651,0.000217
CZE,f,70,2020,2,0.0176026,0.0004594
CZE,f,75,2020,2,0.030184,0.0010588
CZE,f,80,2020,2,0.0599581,0.0018472
CZE,f,85,2020,2,0.1212863,0.0020231
CZE,f,90,2020,2,0.2113355,0.0038427
CZE,f,95,2020,2,0.3413997,0.0037154
CZE,f,100,2020,2,0.5375199,0.0007731
CZE,b,0,2020,3,0.0023535,0.0000722
CZE,b,1,2020,3,0.0001337,0.0000052
CZE,b,5,2020,3,0.0000791,0.0000027
CZE,b,10,2020,3,0.0000712,0.0000065
CZE,b,15,2020,3,0.0002865,0.0000098
CZE,b,20,2020,3,0.0004488,0.0000134
CZE,b,25,2020,3,0.0004851,0.0000109
CZE,b,30,2020,3,0.0006096,0.000012
CZE,b,35,2020,3,0.0008306,0.0000248
CZE,b,40,2020,3,0.0012798,0.0000509
CZE,b,45,2020,3,0.0021705,0.0000911
CZE,b,50,2020,3,0.0036532,0.0001605
CZE,b,55,2020,3,0.0061675,0.0002461
CZE,b,60,2020,3,0.0106696,0.0002885
CZE,b,65,2020,3,0.0166946,0.0003453
CZE,b,70,2020,3,0.0251857,0.0006282
CZE,b,75,2020,3,0.0392506,0.0013512
CZE,b,80,2020,3,0.0699901,0.0022719
CZE,b,85,2020,3,0.1313598,0.0026058
CZE,b,90,2020,3,0.2217776,0.0047285
CZE,b,95,2020,3,0.3537055,0.0041189
CZE,b,100,2020,3,0.5583282,0.0090722
DEUTNP,m,0,2020,1,0.0033387,0.0000669
DEUTNP,m,1,2020,1,0.0001508,0.0000049
DEUTNP,m,5,2020,1,0.0000808,0.000002
DEUTNP,m,10,2020,1,0.0000831,0.0000027
DEUTNP,m,15,2020,1,0.0002661,0.0000115
DEUTNP,m,20,2020,1,0.0003925,0.000017
DEUTNP,m,25,2020,1,0.000447,0.0000168
DEUTNP,m,30,2020,1,0.0006364,0.0000124
DEUTNP,m,35,2020,1,0.0009054,0.0000158
DEUTNP,m,40,2020,1,0.0013641,0.0000394
DEUTNP,m,45,2020,1,0.0022549,0.0000817
DEUTNP,m,50,2020,1,0.0039782,0.0001284
DEUTNP,m,55,2020,1,0.0071361,0.0001146
DEUTNP,m,60,2020,1,0.0116211,0.0001005
DEUTNP,m,65,2020,1,0.0174092,0.0001543
DEUTNP,m,70,2020,1,0.0254727,0.0004319
DEUTNP,m,75,2020,1,0.0393632,0.0010681
DEUTNP,m,80,2020,1,0.0707002,0.0015761
DEUTNP,m,85,2020,1,0.1333374,0.0014654
DEUTNP,m,90,2020,1,0.2291298,0.0023162
DEUTNP,m,95,2020,1,0.3740424,0.0017776
DEUTNP,m,100,2020,1,0.5676198,0.0012056
DEUTNP,f,0,2020,2,0.002885,0.0000646
DEUTNP,f,1,2020,2,0.0001272,0.0000068
DEUTNP,f,5,2020,2,0.0000616,0.0000031
DEUTNP,f,10,2020,2,0.0000685,0.0000038
DEUTNP,f,15,2020,2,0.0001411,0.0000073
DEUTNP,f,20,2020,2,0.0001622,0.0000098
DEUTNP,f,25,2020,2,0.0002073,0.000008
DEUTNP,f,30,2020,2,0.0003289,0.0000045
DEUTNP,f,35,2020,2,0.00049,0.0000123
DEUTNP,f,40,2020,2,0.0007624,0.0000339
DEUTNP,f,45,2020,2,0.0013024,0.0000668
DEUTNP,f,50,2020,2,0.0022774,0.0000839
DEUTNP,f,55,2020,2,0.0038235,0.0000653
DEUTNP,f,60,2020,2,0.0061236,0.00004
DEUTNP,f,65,2020,2,0.0095264,0.0000259
DEUTNP,f,70,2020,2,0.0143904,0.0002222
DEUTNP,f,75,2020,2,0.0233751,0.0010379
DEUTNP,f,80,2020,2,0.0472682,0.0019636
DEUTNP,f,85,2020,2,0.1014779,0.002
DEUTNP,f,90,2020,2,0.1911208,0.0028892
DEUTNP,f,95,2020,2,0.3197633,0.0022247
DEUTNP,f,100,2020,2,0.50128,0.0018176
DEUTNP,b,0,2020,3,0.003118,0.000093
DEUTNP,b,1,2020,3,0.0001393,0.0000084
DEUTNP,b,5,2020,3,0.0000715,0.0000037
DEUTNP,b,10,2020,3,0.000076,0.0000047
DEUTNP,b,15,2020,3,0.0002057,0.0000136
DEUTNP,b,20,2020,3,0.0002829,0.0000196
DEUTNP,b,25,2020,3,0.0003318,0.0000186
DEUTNP,b,30,2020,3,0.0004873,0.0000132
DEUTNP,b,35,2020,3,0.0007009,0.00002
DEUTNP,b,40,2020,3,0.001065,0.000052
DEUTNP,b,45,2020,3,0.0017806,0.0001056
DEUTNP,b,50,2020,3,0.0031343,0.0001534
DEUTNP,b,55,2020,3,0.0054816,0.0001319
DEUTNP,b,60,2020,3,0.0088308,0.0001081
DEUTNP,b,65,2020,3,0.01328,0.0001565
DEUTNP,b,70,2020,3,0.019572,0.0004857
DEUTNP,b,75,2020,3,0.0305242,0.0014893
DEUTNP,b,80,2020,3,0.0570354,0.0025179
DEUTNP,b,85,2020,3,0.1132044,0.0024794
DEUTNP,b,90,2020,3,0.2024035,0.003703
DEUTNP,b,95,2020,3,0.3301985,0.0028476
DEUTNP,b,100,2020,3,0.5101846,0.0021811
DNK,m,0,2020,1,0.0035218,0.0000317
DNK,m,1,2020,1,0.0001226,0.000003
DNK,m,5,2020,1,0.0000545,0.0000016
DNK,m,10,2020,1,0.0000652,0.0000019
DNK,m,15,2020,1,0.0001953,0.0000086
DNK,m,20,2020,1,0.0003285,0.0000129
DNK,m,25,2020,1,0.0004164,0.0000112
DNK,m,30,2020,1,0.0005229,0.0000134
DNK,m,35,2020,1,0.000778,0.0000175
DNK,m,40,2020,1,0.0011527,0.0000327
DNK,m,45,2020,1,0.0020421,0.000054
DNK,m,50,2020,1,0.0034965,0.000096
DNK,m,55,2020,1,0.0064429,0.0000981
DNK,m,60,2020,1,0.0104688,0.0001224
DNK,m,65,2020,1,0.0155921,0.0002129
DNK,m,70,2020,1,0.0233958,0.0004431
DNK,m,75,2020,1,0.0384701,0.0007934
DNK,m,80,2020,1,0.0713092,0.0010578
DNK,m,85,2020,1,0.1311869,0.0011768
DNK,m,90,2020,1,0.2304749,0.0011213
DNK,m,95,2020,1,0.3699726,0.0007406
DNK,m,100,2020,1,0.5549602,0.0034989
DNK,f,0,2020,2,0.0030947,0.0000173
DNK,f,1,2020,2,0.0000925,0.0000029
DNK,f,5,2020,2,0.000049,0.0000015
DNK,f,10,2020,2,0.0000409,0.0000021
DNK,f,15,2020,2,0.0001076,0.0000047
DNK,f,20,2020,2,0.0001456,0.0000039
DNK,f,25,2020,2,0.0001717,0.0000059
DNK,f,30,2020,2,0.000296,0.0000048
DNK,f,35,2020,2,0.0004358,0.0000104
DNK,f,40,2020,2,0.0006908,0.0000242
DNK,f,45,2020,2,0.0011608,0.0000477
DNK,f,50,2020,2,0.0021974,0.000076
DNK,f,55,2020,2,0.003818,0.0000964
DNK,f,60,2020,2,0.0063329,0.0001235
DNK,f,65,2020,2,0.0097082,0.0001987
DNK,f,70,2020,2,0.0149096,0.000416
DNK,f,75,2020,2,0.0263528,0.0007113
DNK,f,80,2020,2,0.051519,0.000831
DNK,f,85,2020,2,0.0949027,0.0010995
DNK,f,90,2020,2,0.1760901,0.0011804
DNK,f,95,2020,2,0.2958663,0.0012147
DNK,f,100,2020,2,0.4913206,0.0012336
DNK,b,0,2020,3,0.0033139,0.0000361
DNK,b,1,2020,3,0.000108,0.0000042
DNK,b,5,2020,3,0.0000518,0.0000022
DNK,b,10,2020,3,0.0000534,0.0000028
DNK,b,15,2020,3,0.0001525,0.0000098
DNK,b,20,2020,3,0.0002389,0.0000135
DNK,b,25,2020,3,0.0002965,0.0000126
DNK,b,30,2020,3,0.0004118,0.0000142
DNK,b,35,2020,3,0.0006088,0.0000204
DNK,b,40,2020,3,0.0009223,0.0000407
DNK,b,45,2020,3,0.0016014,0.0000721
DNK,b,50,2020,3,0.0028512,0.0001224
DNK,b,55,2020,3,0.0051342,0.0001375
DNK,b,60,2020,3,0.0083833,0.0001739
DNK,b,65,2020,3,0.012581,0.0002912
DNK,b,70,2020,3,0.0189927,0.0006078
DNK,b,75,2020,3,0.0320076,0.0010656
DNK,b,80,2020,3,0.0602026,0.0013451
DNK,b,85,2020,3,0.1090478,0.0016105
DNK,b,90,2020,3,0.1931963,0.001628
DNK,b,95,2020,3,0.311873,0.0014227
DNK,b,100,2020,3,0.5010425,0.0037099
ESP,m,0,2020,1,0.0025945,0.0000712
ESP,m,1,2020,1,0.0001262,0.0000044
ESP,m,5,2020,1,0.0000675,0.0000029
ESP,m,10,2020,1,0.0000746,0.0000036
ESP,m,15,2020,1,0.0001597,0.0000121
ESP,m,20,2020,1,0.0002711,0.0000152
ESP,m,25,2020,1,0.0003422,0.0000147
ESP,m,30,2020,1,0.0004393,0.0000175
ESP,m,35,2020,1,0.0005569,0.0000304
ESP,m,40,2020,1,0.0009287,0.0000505
ESP,m,45,2020,1,0.0018725,0.0000697
ESP,m,50,2020,1,0.0034993,0.0000906
ESP,m,55,2020,1,0.0058254,0.0001086
ESP,m,60,2020,1,0.0091673,0.0001322
ESP,m,65,2020,1,0.0135331,0.0002308
ESP,m,70,2020,1,0.02062,0.0004354
ESP,m,75,2020,1,0.0340922,0.0007735
ESP,m,80,2020,1,0.0609388,0.001275
ESP,m,85,2020,1,0.1112119,0.0017917
ESP,m,90,2020,1,0.1971223,0.0022236
ESP,m,95,2020,1,0.3190195,0.0021433
ESP,m,100,2020,1,0.4964688,0.0002174
ESP,f,0,2020,2,0.0021844,0.0000928
ESP,f,1,2020,2,0.0000992,0.0000068
ESP,f,5,2020,2,0.000056,0.0000028
ESP,f,10,2020,2,0.0000653,0.000003
ESP,f,15,2020,2,0.0000948,0.0000072
ESP,f,20,2020,2,0.0001267,0.0000065
ESP,f,25,2020,2,0.0001578,0.0000062
ESP,f,30,2020,2,0.000208,0.0000108
ESP,f,35,2020,2,0.0003341,0.00002
ESP,f,40,2020,2,0.0005719,0.0000316
ESP,f,45,2020,2,0.0010523,0.0000395
ESP,f,50,2020,2,0.0018298,0.0000294
ESP,f,55,2020,2,0.0028805,0.0000016
ESP,f,60,2020,2,0.0040448,0.0000161
ESP,f,65,2020,2,0.0056359,0.000117
ESP,f,70,2020,2,0.0088947,0.00034
ESP,f,75,2020,2,0.0171087,0.0006915
ESP,f,80,2020,2,0.0366737,0.0013123
ESP,f,85,2020,2,0.0783521,0.0022072
ESP,f,90,2020,2,0.1549469,0.0029859
ESP,f,95,2020,2,0.2649414,0.0034343
ESP,f,100,2020,2,0.4120231,0.0038984
ESP,b,0,2020,3,0.0023949,0.0001169
ESP,b,1,2020,3,0.000113,0.0000081
ESP,b,5,2020,3,0.0000619,0.000004
ESP,b,10,2020,3,0.0000701,0.0000047
ESP,b,15,2020,3,0.0001283,0.000014
ESP,b,20,2020,3,0.0002007,0.0000165
ESP,b,25,2020,3,0.0002512,0.000016
ESP,b,30,2020,3,0.0003236,0.0000206
ESP,b,35,2020,3,0.000445,0.0000364
ESP,b,40,2020,3,0.0007513,0.0000596
ESP,b,45,2020,3,0.0014659,0.0000801
ESP,b,50,2020,3,0.002663,0.0000952
ESP,b,55,2020,3,0.0043304,0.0001086
ESP,b,60,2020,3,0.0065315,0.0001332
ESP,b,65,2020,3,0.0094025,0.0002588
ESP,b,70,2020,3,0.0143183,0.0005524
ESP,b,75,2020,3,0.0246551,0.0010376
ESP,b,80,2020,3,0.0465557,0.0018297
ESP,b,85,2020,3,0.0904341,0.0028429
ESP,b,90,2020,3,0.168196,0.0037229
ESP,b,95,2020,3,0.2782928,0.0040482
ESP,b,100,2020,3,0.4261468,0.0039045
EST,m,0,2020,1,0.0018013,0.0001593
EST,m,1,2020,1,0.0001811,0.0000103
EST,m,5,2020,1,0.0001085,0.000006
EST,m,10,2020,1,0.0001043,0.0000075
EST,m,15,2020,1,0.0004399,0.0000231
EST,m,20,2020,1,0.0005839,0.0000623
EST,m,25,2020,1,0.0009404,0.0000867
EST,m,30,2020,1,0.0015971,0.0000791
EST,m,35,2020,1,0.001879,0.0000922
EST,m,40,2020,1,0.0026293,0.0001563
EST,m,45,2020,1,0.0040754,0.0002589
EST,m,50,2020,1,0.006591,0.0004051
EST,m,55,2020,1,0.0111889,0.0005362
EST,m,60,2020,1,0.0182364,0.000663
EST,m,65,2020,1,0.0271231,0.0008095
EST,m,70,2020,1,0.0391223,0.0010825
EST,m,75,2020,1,0.0557956,0.0016279
EST,m,80,2020,1,0.0867557,0.002111
EST,m,85,2020,1,0.1377906,0.0028731
EST,m,90,2020,1,0.2190324,0.0050855
EST,m,95,2020,1,0.371459,0.0018825
EST,m,100,2020,1,0.8889278,0.0378577
EST,f,0,2020,2,0.0013389,0.0000668
EST,f,1,2020,2,0.0001286,0.0000052
EST,f,5,2020,2,0.0000399,0.0000031
EST,f,10,2020,2,0.0001843,0.0000041
EST,f,15,2020,2,0.0003041,0.000001
EST,f,20,2020,2,0.0001862,0.0000096
EST,f,25,2020,2,0.0003778,0.0000065
EST,f,30,2020,2,0.0005651,0.0000058
EST,f,35,2020,2,0.0006785,0.0000134
EST,f,40,2020,2,0.0009813,0.0000219
EST,f,45,2020,2,0.0014723,0.000042
EST,f,50,2020,2,0.0025284,0.0000624
EST,f,55,2020,2,0.0037005,0.0000956
EST,f,60,2020,2,0.0062933,0.0001074
EST,f,65,2020,2,0.0101034,0.000121
EST,f,70,2020,2,0.0161734,0.0002238
EST,f,75,2020,2,0.0271831,0.0004719
EST,f,80,2020,2,0.051769,0.0008699
EST,f,85,2020,2,0.1033431,0.0011963
EST,f,90,2020,2,0.1829211,0.00193
EST,f,95,2020,2,0.2995686,0.0025951
EST,f,100,2020,2,0.6435785,0.0092022
EST,b,0,2020,3,0.0015751,0.0001728
EST,b,1,2020,3,0.0001557,0.0000115
EST,b,5,2020,3,0.000075,0.0000067
EST,b,10,2020,3,0.0001433,0.0000086
EST,b,15,2020,3,0.0003737,0.0000231
EST,b,20,2020,3,0.0003905,0.0000631
EST,b,25,2020,3,0.0006711,0.0000869
EST,b,30,2020,3,0.0011094,0.0000793
EST,b,35,2020,3,0.0013021,0.0000931
EST,b,40,2020,3,0.0018313,0.0001578
EST,b,45,2020,3,0.0027933,0.0002622
EST,b,50,2020,3,0.0045265,0.0004099
EST,b,55,2020,3,0.0072604,0.0005446
EST,b,60,2020,3,0.011656,0.0006716
EST,b,65,2020,3,0.0171856,0.0008185
EST,b,70,2020,3,0.0249071,0.0011054
EST,b,75,2020,3,0.0368625,0.0016949
EST,b,80,2020,3,0.0618444,0.0022832
EST,b,85,2020,3,0.1117446,0.0031122
EST,b,90,2020,3,0.1900711,0.0054394
EST,b,95,2020,3,0.3096656,0.0032059
EST,b,100,2020,3,0.6595083,0.03896
FIN,m,0,2020,1,0.0017648,0.0000438
FIN,m,1,2020,1,0.0001091,0.0000031
FIN,m,5,2020,1,0.0000476,0.0000022
FIN,m,10,2020,1,0.0000746,0.000002
FIN,m,15,2020,1,0.0003846,0.0000073
FIN,m,20,2020,1,0.0007042,0.0000113
FIN,m,25,2020,1,0.0008546,0.0000076
FIN,m,30,2020,1,0.0009225,0.0000131
FIN,m,35,2020,1,0.0010774,0.0000229
FIN,m,40,2020,1,0.0014818,0.0000362
FIN,m,45,2020,1,0.0023013,0.0000595
FIN,m,50,2020,1,0.0036231,0.0000951
FIN,m,55,2020,1,0.0060621,0.0001283
FIN,m,60,2020,1,0.0102422,0.0001334
FIN,m,65,2020,1,0.0156987,0.0001596
FIN,m,70,2020,1,0.023629,0.0002607
FIN,m,75,2020,1,0.0381506,0.0005171
FIN,m,80,2020,1,0.0681773,0.0007534
FIN,m,85,2020,1,0.1297387,0.0005894
FIN,m,90,2020,1,0.222291,0.0011165
FIN,m,95,2020,1,0.36816,0.0001676
FIN,m,100,2020,1,0.5295873,0.000619
FIN,f,0,2020,2,0.0016148,0.0000622
FIN,f,1,2020,2,0.0000712,0.0000062
FIN,f,5,2020,2,0.0000278,0.0000046
FIN,f,10,2020,2,0.0000893,0.0000008
FIN,f,15,2020,2,0.0002012,0.0000032
FIN,f,20,2020,2,0.0002911,0.0000039
FIN,f,25,2020,2,0.0003052,0.0000033
FIN,f,30,2020,2,0.0003637,0.0000067
FIN,f,35,2020,2,0.0004589,0.0000155
FIN,f,40,2020,2,0.0006914,0.000027
FIN,f,45,2020,2,0.0011366,0.0000446
FIN,f,50,2020,2,0.0018937,0.000072
FIN,f,55,2020,2,0.0029397,0.0000965
FIN,f,60,2020,2,0.0048873,0.0000876
FIN,f,65,2020,2,0.0080501,0.0000534
FIN,f,70,2020,2,0.0121279,0.000201
FIN,f,75,2020,2,0.0225072,0.0003521
FIN,f,80,2020,2,0.0432323,0.0009514
FIN,f,85,2020,2,0.0917126,0.0013479
FIN,f,90,2020,2,0.1792666,0.0016403
FIN,f,95,2020,2,0.3151888,0.0006032
FIN,f,100,2020,2,0.4847034,0.0026142
FIN,b,0,2020,3,0.0016913,0.0000761
FIN,b,1,2020,3,0.0000906,0.0000069
FIN,b,5,2020,3,0.000038,0.0000051
FIN,b,10,2020,3,0.0000818,0.0000021
FIN,b,15,2020,3,0.0002952,0.0000079
FIN,b,20,2020,3,0.0005041,0.0000119
FIN,b,25,2020,3,0.0005881,0.0000083
FIN,b,30,2020,3,0.0006523,0.0000147
FIN,b,35,2020,3,0.0007781,0.0000277
FIN,b,40,2020,3,0.0010972,0.0000452
FIN,b,45,2020,3,0.0017304,0.0000743
FIN,b,50,2020,3,0.0027647,0.0001193
FIN,b,55,2020,3,0.0044961,0.0001605
FIN,b,60,2020,3,0.0075124,0.0001596
FIN,b,65,2020,3,0.0117202,0.0001683
FIN,b,70,2020,3,0.0175117,0.0003292
FIN,b,75,2020,3,0.029464,0.0006256
FIN,b,80,2020,3,0.053327,0.0012136
FIN,b,85,2020,3,0.1051121,0.0014711
FIN,b,90,2020,3,0.1911145,0.0019843
FIN,b,95,2020,3,0.3256866,0.0006261
FIN,b,100,2020,3,0.4917584,0.0026865
FRATNP,m,0,2020,1,0.0039361,0.0000098
FRATNP,m,1,2020,1,0.0001664,0.0000027
FRATNP,m,5,2020,1,0.0000787,0.0000013
FRATNP,m,10,2020,1,0.0000875,0.0000023
FRATNP,m,15,2020,1,0.0002829,0.0000109
FRATNP,m,20,2020,1,0.0005287,0.0000165
FRATNP,m,25,2020,1,0.0006604,0.000014
FRATNP,m,30,2020,1,0.000811,0.0000138
FRATNP,m,35,2020,1,0.001104,0.0000224
FRATNP,m,40,2020,1,0.0016281,0.0000416
FRATNP,m,45,2020,1,0.0026232,0.0000754
FRATNP,m,50,2020,1,0.0042778,0.0001191
FRATNP,m,55,2020,1,0.0071614,0.000115
FRATNP,m,60,2020,1,0.0110253,0.0000641
FRATNP,m,65,2020,1,0.0146817,0.0001533
FRATNP,m,70,2020,1,0.0201327,0.0003754
FRATNP,m,75,2020,1,0.0316256,0.00069
FRATNP,m,80,2020,1,0.0558516,0.0012198
FRATNP,m,85,2020,1,0.1088184,0.0012822
FRATNP,m,90,2020,1,0.1933966,0.002061
FRATNP,m,95,2020,1,0.323821,0.002047
FRATNP,m,100,2020,1,0.527434,0.0020607
FRATNP,f,0,2020,2,0.0033068,0.0000081
FRATNP,f,1,2020,2,0.000134,0.0000052
FRATNP,f,5,2020,2,0.0000622,0.0000026
FRATNP,f,10,2020,2,0.0000692,0.0000024
FRATNP,f,15,2020,2,0.000136,0.000007
FRATNP,f,20,2020,2,0.0001901,0.0000089
FRATNP,f,25,2020,2,0.0002469,0.0000069
FRATNP,f,30,2020,2,0.0003222,0.0000126
FRATNP,f,35,2020,2,0.0005119,0.0000229
FRATNP,f,40,2020,2,0.0008478,0.0000376
FRATNP,f,45,2020,2,0.0014475,0.0000551
FRATNP,f,50,2020,2,0.0023286,0.0000598
FRATNP,f,55,2020,2,0.0035615,0.0000242
FRATNP,f,60,2020,2,0.0050301,0.000008
FRATNP,f,65,2020,2,0.0068548,0.000069
FRATNP,f,70,2020,2,0.0101987,0.0002277
FRATNP,f,75,2020,2,0.017389,0.000538
FRATNP,f,80,2020,2,0.03422,0.0011485
FRATNP,f,85,2020,2,0.0730845,0.0014263
FRATNP,f,90,2020,2,0.1416649,0.002933
FRATNP,f,95,2020,2,0.2529512,0.0033447
FRATNP,f,100,2020,2,0.447204,0.0034026
FRATNP,b,0,2020,3,0.0036279,0.0000128
FRATNP,b,1,2020,3,0.0001506,0.0000058
FRATNP,b,5,2020,3,0.0000707,0.0000029
FRATNP,b,10,2020,3,0.0000786,0.0000033
FRATNP,b,15,2020,3,0.0002116,0.0000129
FRATNP,b,20,2020,3,0.0003627,0.0000187
FRATNP,b,25,2020,3,0.0004527,0.0000156
FRATNP,b,30,2020,3,0.0005608,0.0000187
FRATNP,b,35,2020,3,0.0008007,0.000032
FRATNP,b,40,2020,3,0.0012322,0.0000561
FRATNP,b,45,2020,3,0.0020307,0.0000934
FRATNP,b,50,2020,3,0.0032889,0.0001333
FRATNP,b,55,2020,3,0.0053129,0.0001175
FRATNP,b,60,2020,3,0.0078896,0.0000646
FRATNP,b,65,2020,3,0.0105274,0.0001681
FRATNP,b,70,2020,3,0.0147996,0.0004391
FRATNP,b,75,2020,3,0.0237335,0.000875
FRATNP,b,80,2020,3,0.0431156,0.0016754
FRATNP,b,85,2020,3,0.0857694,0.0019179
FRATNP,b,90,2020,3,0.1565038,0.0035847
FRATNP,b,95,2020,3,0.2678498,0.0039214
FRATNP,b,100,2020,3,0.4586144,0.0039779
GBRTENW,m,0,2020,1,0.0040425,0.0000923
GBRTENW,m,1,2020,1,0.0001441,0.0000051
GBRTENW,m,5,2020,1,0.000074,0.0000022
GBRTENW,m,10,2020,1,0.0000922,0.0000024
GBRTENW,m,15,2020,1,0.0002673,0.00001
GBRTENW,m,20,2020,1,0.0004503,0.0000128
GBRTENW,m,25,2020,1,0.0005635,0.0000111
GBRTENW,m,30,2020,1,0.0007551,0.0000131
GBRTENW,m,35,2020,1,0.0011097,0.0000125
GBRTENW,m,40,2020,1,0.001694,0.0000084
GBRTENW,m,45,2020,1,0.0024762,0.0000153
GBRTENW,m,50,2020,1,0.0035561,0.0000495
GBRTENW,m,55,2020,1,0.0055359,0.0000859
GBRTENW,m,60,2020,1,0.008848,0.0001308
GBRTENW,m,65,2020,1,0.0135319,0.0002626
